09:51:01.426 [pool-3-thread-1] INFO  c.h.i.p.ac.core.hub.SimpleAcDataHubImpl - start hub endpoint
09:51:01.426 [pool-3-thread-1] INFO  c.h.i.p.ac.core.hub.SimpleAcDataHubImpl - update endpoint name from 'pool-3-thread-1' to 'ac-data-hub [persist-payload]'
09:51:01.426 [pool-3-thread-3] INFO  c.h.i.p.ac.core.hub.SimpleAcDataHubImpl - start hub endpoint
09:51:01.426 [pool-3-thread-3] INFO  c.h.i.p.ac.core.hub.SimpleAcDataHubImpl - update endpoint name from 'pool-3-thread-3' to 'ac-data-hub [hpscRealtime]'
09:51:01.426 [pool-3-thread-4] INFO  c.h.i.p.ac.core.hub.SimpleAcDataHubImpl - start hub endpoint
09:51:01.426 [pool-3-thread-4] INFO  c.h.i.p.ac.core.hub.SimpleAcDataHubImpl - update endpoint name from 'pool-3-thread-4' to 'ac-data-hub [persist-common]'
09:51:01.473 [main] INFO  c.h.i.p.a.c.l.AcRealtimeLoadServiceImpl - realtime load client service is not started
09:52:58.002 [RMI TCP Connection(6)-16.165.93.148] WARN  c.h.i.p.a.c.s.i.AcServiceLoggingInterceptor - public abstract com.hp.it.perf.ac.common.model.AcCommonData com.hp.it.perf.ac.service.persist.AcPersistService.readCommonData(long) throws com.hp.it.perf.ac.service.persist.AcPersistException cause error: com.hp.it.perf.ac.service.persist.AcPersistException: no ac commont data found by id: 0
09:52:58.003 [RMI TCP Connection(6)-16.165.93.148] WARN  c.h.i.p.a.c.s.i.AcServiceLoggingInterceptor - public abstract com.hp.it.perf.ac.common.model.AcCommonData com.hp.it.perf.ac.service.data.AcRepositoryService.getCommonDataWithoutPayLoad(long) cause error: com.hp.it.perf.ac.service.persist.AcPersistException: no ac commont data found by id: 0
09:53:09.071 [RMI TCP Connection(3)-16.165.93.148] WARN  c.h.i.p.a.c.s.i.AcServiceLoggingInterceptor - public abstract java.util.Collection com.hp.it.perf.ac.app.hpsc.realtime.RealtimeService.getAllRealtimeData() cause error: org.springframework.dao.DataAccessResourceFailureException: can't call something : /127.0.0.1:27017/acrt-tristan; nested exception is com.mongodb.MongoException$Network: can't call something : /127.0.0.1:27017/acrt-tristan
09:53:12.171 [RMI TCP Connection(3)-16.165.93.148] WARN  c.h.i.p.a.c.s.i.AcServiceLoggingInterceptor - public abstract long com.hp.it.perf.ac.app.hpsc.realtime.RealtimeService.getSize() cause error: com.mongodb.MongoException$Network: can't call something : /127.0.0.1:27017/acrt-tristan
09:53:15.217 [RMI TCP Connection(3)-16.165.93.148] WARN  c.h.i.p.a.c.s.i.AcServiceLoggingInterceptor - public abstract java.util.Collection com.hp.it.perf.ac.app.hpsc.realtime.RealtimeService.getAllRealtimeData() cause error: org.springframework.dao.DataAccessResourceFailureException: can't call something : /127.0.0.1:27017/acrt-tristan; nested exception is com.mongodb.MongoException$Network: can't call something : /127.0.0.1:27017/acrt-tristan
09:53:18.254 [RMI TCP Connection(8)-16.165.93.148] WARN  c.h.i.p.a.c.s.i.AcServiceLoggingInterceptor - public abstract long com.hp.it.perf.ac.app.hpsc.realtime.RealtimeService.getSize() cause error: com.mongodb.MongoException$Network: can't call something : /127.0.0.1:27017/acrt-tristan
